Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-034877,2018-07,07/28/2018 23:59,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,5055,ARSENAL ST,13, ,@SCHNUCKS - ARSENAL,5055,ARSENAL,884765.6,1009623
18-035285,2018-07,07/28/2018 23:59,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5055,ARSENAL ST,13,SCHNUCKS, ,5055,ARSENAL,884765.6,1009623
18-035014,2018-07,07/29/2018 00:01,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5243,MAFFITT,52, , ,5243,MAFFITT,0,0
18-034879,2018-07,07/29/2018 00:01,Y, , ,1, , 31421,3,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,900,ALLEN AVE,21, , , , ,904393.4,1010117
18-034925,2018-07,07/29/2018 00:01,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3684,DOVER PL,3, , ,3684,DOVER,889199.3,995711.3
18-035100,2018-07,07/29/2018 00:02,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,CHOUTEAU AVE / S LEONOR K SULL,20, ,SOUTH GATE, , ,909369.4,1012916
18-035006,2018-07,07/29/2018 00:02,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7800,MORGANFORD RD,4,DOLLAR TREE, , , ,882151.8,992305.2
18-034889,2018-07,07/29/2018 00:15,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1900,LOCUST ST,36, , ,1911,LOCUST,903882.1,1019249
18-034888,2018-07,07/29/2018 00:30,Y, , ,1, , 51230,1,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,120,W CATALAN ST,2, , ,120,CATALAN,886791.9,985739.5
18-034886,2018-07,07/29/2018 00:56,Y, , ,1, , 10000,4,HOMICIDE,3850,LABADIE AVE,59, , ,3800,LABADIE,898586.3,1028747
18-035021,2018-07,07/29/2018 01:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3537,SALENA ST,18, , ,3537,SALENA,899960.9,1003711
18-035005,2018-07,07/29/2018 01:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4221,ELLENWOOD AVE,5, , ,4221,ELLENWOOD,887759.3,1001946
18-034895,2018-07,07/29/2018 01:45,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1155,WALNUT ST,35, , , , ,906316.5,1017162
18-034896,2018-07,07/29/2018 01:50,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 13TH ST / N TUCKER BLVD,61, , , , ,907436.9,1021789
18-034892,2018-07,07/29/2018 01:57,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4500,N BROADWAY,64,PHILLIPS 66, ,4500,BROADWAY,905164,1033720
18-034905,2018-07,07/29/2018 02:00,Y, , ,1, , 21000,5,RAPE -- FORCIBLE,3600,HAMILTON AVE,50,BUDGET INN, ,3600,HAMILTON,0,0
18-034948,2018-07,07/29/2018 02:00,Y, , ,1, , 71040,5,AUTO THEFT-PERM RETNT/ATTEMPT,600,N KINGSHIGHWAY BLVD,38, , ,600,KINGSHIGHWAY,887891.8,1025894
18-034899,2018-07,07/29/2018 02:20,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,0,N 2ND ST / DR MARTIN LUTHER KI,35, , , , ,910435.8,1019065
18-034899,2018-07,07/29/2018 02:20,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,0,N 2ND ST / DR MARTIN LUTHER KI,35, , , , ,910435.8,1019065
18-034894,2018-07,07/29/2018 02:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4125,FAIR AVE,68, , ,4125,FAIR,898401.4,1033255
18-034947,2018-07,07/29/2018 02:25,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,HALL ST / RIVERVIEW DR,79, , ,5008,RUSKIN,899311.1,1054075
18-034904,2018-07,07/29/2018 02:53,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4640,CARTER AVE,69, ,SELIKA WILLIAMS RESIDENCE,4420,MARCUS,895101.4,1036700
18-034950,2018-07,07/29/2018 03:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4054,CHOUTEAU AVE,39, , ,4054,CHOUTEAU,891651.4,1017489
18-034907,2018-07,07/29/2018 04:35,Y, , ,1, , 31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,907,SPRUCE ST,35, ,REAR PARKING LOT,811,SPRUCE,907196.8,1016015
18-034957,2018-07,07/29/2018 05:55,Y, , ,1, , 52312,4,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,1122,WASHINGTON AVE,35,COPIA RESTAURANT, ,1122,WASHINGTON,907067.3,1018844
18-034951,2018-07,07/29/2018 06:00,Y, , ,1, , 44015,1,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,4234,SCHILLER PL,5, , ,4234,SCHILLER,886619,999240.7
18-035170,2018-07,07/29/2018 07:36,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3248,N 20TH ST,65, , ,3248,20TH,905599.7,1027952
18-034916,2018-07,07/29/2018 07:42,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / MCREE AV,39, , , , ,887069.8,1014920
18-034999,2018-07,07/29/2018 08:10,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3330,N KINGSHIGHWAY BLVD,55,RETIREMENT VILLAGE APARTMENT,APT 509,3330,KINGSHIGHWAY,890685.2,1034532
18-034922,2018-07,07/29/2018 08:20,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1517,MARCUS AVE,55, , ,1517,MARCUS,890634.4,1029565
18-034924,2018-07,07/29/2018 08:51,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3846,S GRAND BLVD,16, , ,3846,GRAND,893423.6,1002800
18-034923,2018-07,07/29/2018 08:55,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,6333,SHERRY AVE,76, , ,6333,SHERRY,887767.2,1045219
18-034926,2018-07,07/29/2018 09:15,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1409,OHIO AVE,31, , ,1409,OHIO,899694.8,1014555
18-034926,2018-07,07/29/2018 09:15,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1409,OHIO AVE,31, , ,1409,OHIO,899694.8,1014555
18-034930,2018-07,07/29/2018 09:30,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1949,HEBERT ST,63, ,REAR ALLEY, , ,905456.6,1027515
18-034927,2018-07,07/29/2018 09:31,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,N 4TH ST / CHESTNUT ST,35, , , , ,909185.8,1016915
18-034933,2018-07,07/29/2018 10:00,Y, , ,1, ,182260,1,DRUGS-POSSESSION/METHAMPHETAMINE,4700,HAMBURG AVE,4, , ,4700,HAMBURG,879535.1,992491.3
18-034941,2018-07,07/29/2018 10:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",700,N LEONOR K SULLIVAN BLVD,64,RIVERFRONT PARKING, , , ,911319.3,1021460
18-034932,2018-07,07/29/2018 10:10,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,0,BURD AVE / WELLS AVE,78, , ,1447,BURD,884430.3,1032130
18-034935,2018-07,07/29/2018 10:40,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,BATES ST / MINNESOTA AVE,1, , , , ,893516.3,993964.1
18-034942,2018-07,07/29/2018 10:45,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4662,DELMAR BLVD,38, , ,4662,DELMAR,889561,1025879
18-034997,2018-07,07/29/2018 11:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,1001,PARK AVE,34, , ,1001,PARK,905521.8,1012627
18-034949,2018-07,07/29/2018 11:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4222,IOWA AVE,17, , ,4222,IOWA,896921.3,999649.3
18-034969,2018-07,07/29/2018 11:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 3RD ST / MORGAN ST,35, ,UNDER THE BRIDGE, , ,909969.1,1018825
18-034936,2018-07,07/29/2018 11:12,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,8415,MINNESOTA AVE,2, ,ALLEYWAY,8415,MINNESOTA,886847.3,986571.1
18-034938,2018-07,07/29/2018 11:56,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,6301,W FLORISSANT AVE,73, ,@POPEYES - W FLORISSANT, , ,890066.6,1048762
18-034987,2018-07,07/29/2018 12:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3352,S JEFFERSON AVE,18, , ,2310,CHEROKEE,898809.2,1005060
18-035346,2018-07,07/29/2018 12:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,5832,MCARTHUR AVE,70, , ,5832,MCARTHUR,885390.4,1039519
18-035089,2018-07,07/29/2018 12:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1121,HADLEY ST,62, , ,1121,HADLEY,907500.8,1020826
18-034954,2018-07,07/29/2018 12:00,Y, , ,1, , 44013,5,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",5599,PAGE BLVD,78, , ,5599,PAGE,883214.9,1031128
18-034945,2018-07,07/29/2018 12:10,Y, , ,1, , 41021,4,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,0,BLAIR AVE / SAINT LOUIS AVE,63, ,@PARK, , ,906252.6,1026073
18-034945,2018-07,07/29/2018 12:10,Y, , ,1, , 41021,4,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,0,BLAIR AVE / SAINT LOUIS AVE,63, ,@PARK, , ,906252.6,1026073
18-034945,2018-07,07/29/2018 12:10,Y, , ,1, , 41021,4,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,0,BLAIR AVE / SAINT LOUIS AVE,63, ,@PARK, , ,906252.6,1026073
18-034944,2018-07,07/29/2018 12:16,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3122,S GRAND BLVD,25, , ,3100,GRAND,893884.9,1008098
18-034946,2018-07,07/29/2018 12:27,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,6800,SCANLAN AVE,9, , ,6800,SCANLAN,875945.9,1009541
18-035038,2018-07,07/29/2018 12:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",500,PINE ST,35,KIENER PLAZA EAST GARAGE, ,500,PINE,908732.9,1017197
18-035051,2018-07,07/29/2018 13:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",400,S BROADWAY,35, , ,400,BROADWAY,908420.1,1015664
18-035391,2018-07,07/29/2018 13:00,Y, , ,1, , 64701,0,LARCENY-FROM MTR VEH UNDER $500,0,UNKNOWN,0, , , , ,0,0
18-034952,2018-07,07/29/2018 13:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,CHEROKEE ST / TEXAS AVE,19, , , , ,898448.7,1005146
18-034958,2018-07,07/29/2018 13:17,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,5000,QUEENS AVE,71,VACANT PROPERTY, ,5000,QUEENS,892989,1039233
18-035326,2018-07,07/29/2018 13:30,Y, , ,1, , 91123,3,SIMPLE ASSAULT-CHILD/NO INJURY,1469,LASALLE LN,33, , , , ,904006.9,1014252
18-035326,2018-07,07/29/2018 13:30,Y, , ,1, , 91123,3,SIMPLE ASSAULT-CHILD/NO INJURY,1469,LASALLE LN,33, , , , ,904006.9,1014252
18-034961,2018-07,07/29/2018 13:40,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,6829,VIRGINIA AVE,1, , ,6829,VIRGINIA,889946.9,991116.4
18-035000,2018-07,07/29/2018 14:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2931,SAMUEL SHEPARD DR,37,2931 SAMUEL SHEPARD DR, ,2931,SAMUEL SHEPARD,900393.5,1020980
18-034963,2018-07,07/29/2018 14:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / HALLS FERRY RD,74, , , , ,897141.1,1048215
18-035194,2018-07,07/29/2018 14:00,Y, , ,1, , 72140,3,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,2737,PARK AVE,31, , ,2737,PARK,899139.5,1014330
18-034966,2018-07,07/29/2018 14:42,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3341,N EUCLID AVE,55, ,ON THE CITY STREET,3341,EUCLID,891420.3,1034215
18-035214,2018-07,07/29/2018 15:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1921,S 11TH ST,21, , ,1921,11TH,903547.8,1010637
18-035230,2018-07,07/29/2018 15:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,8214,VIRGINIA AVE,2, , ,8214,VIRGINIA,886874.8,987375.3
18-034968,2018-07,07/29/2018 15:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4251,DR MARTIN LUTHER KING DR,57, , ,4251,DR MARTIN LUTHER KING,894413.4,1027333
18-034971,2018-07,07/29/2018 15:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4711,SACRAMENTO AVE,69, , ,4711,SACRAMENTO,893297.2,1034464
18-034975,2018-07,07/29/2018 15:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,600,N 4TH ST,35, , , , ,909581.6,1018292
18-034985,2018-07,07/29/2018 15:30,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",7200,HAMPTON AVE,6,WILLMORE PARK, , , ,878522.5,996850.4
18-034992,2018-07,07/29/2018 15:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5241,S GRAND BLVD,3, ,SIDEWALK/STREET, , ,890868.3,996750.6
18-034970,2018-07,07/29/2018 15:47,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,6900,GRAVOIS AVE,4, ,QUIKTRIP, , ,881785.8,996419.9
18-034984,2018-07,07/29/2018 15:54,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3650,BATES ST,3, ,VICTIM AND SUSPECTS RESIDENCE,3650,BATES,889936.9,996160.1
18-034977,2018-07,07/29/2018 15:55,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,1905,S GRAND BLVD,27, , ,1905,GRAND,894414.8,1012836
18-035118,2018-07,07/29/2018 16:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4660,CHIPPEWA ST,5,SHOP N SAVE, ,4660,CHIPPEWA,885362.3,1003846
18-035227,2018-07,07/29/2018 16:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4003,HUMPHREY ST,15, , ,4003,HUMPHREY,890714.3,1007165
18-034972,2018-07,07/29/2018 16:00,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2600,CHOUTEAU AVE,31, ,@QT - JEFFERSON / CHOUTEAU,2600,CHOUTEAU,900507.7,1015458
18-034976,2018-07,07/29/2018 16:10,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,500,N TUCKER BLVD,35, , , , ,906792.5,1018869
18-034981,2018-07,07/29/2018 16:28,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,5074,UNION BLVD,71, , ,5074,UNION,892891.9,1040646
18-034986,2018-07,07/29/2018 16:30,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,3966,JAMIESON AVE,9,REAR OF APARTMENT COMPLEX, ,3966,JAMIESON,874800.2,1004952
18-035046,2018-07,07/29/2018 16:40,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,400,S BROADWAY,35, , ,400,BROADWAY,908420.1,1015664
18-034991,2018-07,07/29/2018 16:56,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4001,COTTAGE AVE,56,@BRIDGE OF HOPE CHURCH, ,4001,COTTAGE,896893.6,1028063
18-035032,2018-07,07/29/2018 17:00,Y, , ,1, , 51330,3,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,3526,MINNESOTA AVE,19, ,APT 1S,3526,MINNESOTA,896004.1,1004416
18-035106,2018-07,07/29/2018 17:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,1919,OFALLON ST,61, , ,1919,OFALLON,904538.2,1022258
18-035039,2018-07,07/29/2018 17:00,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2803,GAMBLE ST,59, , ,2803,GAMBLE,901256.9,1022549
18-035002,2018-07,07/29/2018 17:16,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2044,E DE SOTO AVE,66, , ,2044,DE SOTO,902297.8,1034285
18-035001,2018-07,07/29/2018 17:29,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1228,DOLMAN ST,33, , , , ,903229.6,1013791
18-035037,2018-07,07/29/2018 17:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,S 9TH ST / LEBANON DR,34, , , , ,906283.3,1013705
18-035122,2018-07,07/29/2018 17:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,ART HILL PL / OAKLAND AVE,42, , , , ,879281.6,1018832
18-034993,2018-07,07/29/2018 17:44,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S 7TH ST / I 55 SOUTHBOUND,20, , ,1121,7TH,906811.3,1012468
18-035047,2018-07,07/29/2018 18:05,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",601,CLARK AVE,35, , ,601,CLARK,908223.8,1016086
18-035004,2018-07,07/29/2018 18:20,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 64 EASTBOUND / S JEFFERSON A,36, , , , ,900777.1,1017276
18-035003,2018-07,07/29/2018 18:20,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3517,S GRAND BLVD,15,KENTUCKY FRIED CHICKEN, ,3517,GRAND,893342.6,1004962
18-035334,2018-07,07/29/2018 18:30,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4423,S SPRING AVE,16, , ,4423,SPRING,891109.6,1000464
18-035042,2018-07,07/29/2018 18:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,S 9TH ST / LEBANON DR,34, , , , ,906283.3,1013705
18-035019,2018-07,07/29/2018 18:40,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4352,OSCEOLA ST,5, ,STREET,4352,OSCEOLA,886899.8,1003221
18-035045,2018-07,07/29/2018 18:45,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S 10TH ST / WALNUT ST,35, , , , ,907135.2,1016922
18-035011,2018-07,07/29/2018 18:55,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5750,NATURAL BRIDGE AVE,50, , , , ,885556.4,1038533
18-035398,2018-07,07/29/2018 19:00,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,930,N KINGSHIGHWAY BLVD,53,BP CROWN FOOD MART, ,908,EUCLID,888019.9,1027321
18-035225,2018-07,07/29/2018 19:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4915,WASHINGTON AVE,38, , ,4915,WASHINGTON,888580.9,1025734
18-035370,2018-07,07/29/2018 19:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4366,MIAMI ST,15, , ,4366,MIAMI,887320.2,1005194
18-035111,2018-07,07/29/2018 19:30,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4877,SACRAMENTO AVE,69, , ,4871,SACRAMENTO,892284.5,1035021
18-035092,2018-07,07/29/2018 20:00,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,5564,LANSDOWNE AVE,7, , ,5564,LANSDOWNE,881054.4,1003289
18-035020,2018-07,07/29/2018 20:08,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,7859,COSTA PL,1, , ,7859,COSTA,886296.4,989353
18-035163,2018-07,07/29/2018 20:30,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,40,N KINGSHIGHWAY BLVD,38, , ,40,KINGSHIGHWAY,887430.5,1022660
18-035135,2018-07,07/29/2018 20:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5405,CLAXTON AVE,71, , ,5405,CLAXTON,893701.7,1041831
18-035029,2018-07,07/29/2018 20:30,Y, , ,1, , 44013,6,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",4333,GOODFELLOW BLVD,70,ST. LOUIS JOB CORP, ,6388,STRATFORD,886191.1,1040939
18-035028,2018-07,07/29/2018 20:50,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,800,LEBANON DR,34, , ,1220,8TH,906767.8,1013563
18-035026,2018-07,07/29/2018 21:20,Y, , ,1, , 38111,5,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,5843,CABANNE AVE,48, , ,5843,CABANNE,880863.7,1029017
18-035034,2018-07,07/29/2018 21:45,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5892,HIGHLAND AVE,50, , ,5892,HIGHLAND,883072.1,1035443
18-035063,2018-07,07/29/2018 22:00,Y, , ,1, , 72140,4,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,1919,OFALLON ST,61, , ,1919,OFALLON,904538.2,1022258
18-035184,2018-07,07/29/2018 22:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2703,RUSSELL AVE,24, , ,2707,RUSSELL,899006.4,1011705
18-035098,2018-07,07/29/2018 22:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4266,WASHINGTON AVE,38, , ,4266,WASHINGTON,892240.3,1024179
18-035036,2018-07,07/29/2018 22:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1212,N 13TH ST,61,BIDDLE HOUSE, ,1212,13TH,907266.4,1021102
18-035645,2018-07,07/29/2018 22:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2737,S KINGSHIGHWAY BLVD,13, , ,2737,KINGSHIGHWAY,886181.1,1010262
18-035088,2018-07,07/29/2018 22:30,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,0,LUCAS AVE / N TUCKER BLVD,35, , , , ,906896.9,1019243
18-035151,2018-07,07/29/2018 23:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6244,OAKLAND AVE,42, , ,6244,OAKLAND,879906.6,1018652
18-035044,2018-07,07/29/2018 23:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3610,PALM ST,59,RALLY S, , , ,900691.1,1029382
18-035219,2018-07,07/30/2018 00:01,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6188,MCPHERSON AVE,46, , ,6188,MCPHERSON,877325.8,1026148
18-035137,2018-07,07/30/2018 00:01,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4044,OLIVE ST,38,WESTMINSTER PLACE APTS, ,4044,OLIVE,893502.2,1022984
18-035090,2018-07,07/30/2018 00:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6244,OAKLAND AVE,42, , ,6244,OAKLAND,879906.6,1018652
18-035353,2018-07,07/30/2018 00:30,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4966,ITASKA ST,7, , ,4966,ITASKA,883067.6,1001359
18-035097,2018-07,07/30/2018 01:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,1332,MADISON ST,63, , ,1332,MADISON,907595.1,1024266
18-035338,2018-07,07/30/2018 01:02,Y, , ,1, , 52322,5,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,512,N EUCLID AVE,38, ,@ EVANGELINES,512,EUCLID,888761.9,1025574
18-035050,2018-07,07/30/2018 01:16,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3702,OAK HILL AVE,15, , , , ,889713.7,1004329
18-035154,2018-07,07/30/2018 02:04,Y, , ,1, ,152200,3,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3815,MICHIGAN AVE,16, , ,3815,MICHIGAN,895205.1,1002661
18-035059,2018-07,07/30/2018 02:15,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2607,GRAVOIS AVE,24,@711, ,8472,BROADWAY,899242.4,1009280
18-035055,2018-07,07/30/2018 02:20,Y, , ,1, , 31311,1,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,3600,BATES ST,1, ,ACROSS FROM JACK IN THE BOX ON S GRA,5200,IDAHO,890485.1,995971.1
18-035053,2018-07,07/30/2018 02:23,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,733,S VANDEVENTER AVE,39,PHILLIP S 66, , , ,892805,1018348
18-035054,2018-07,07/30/2018 02:25,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4990,WEST PINE BLVD,38, , , , ,887329.6,1022870
18-035096,2018-07,07/30/2018 02:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5017,VERMONT AVE,16, , ,5017,VERMONT,893105.8,996242
18-035094,2018-07,07/30/2018 03:20,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1119,N TUCKER BLVD,61,MCDONALDS, ,1119,TUCKER,907258.8,1020890
