Index,Crime,District,Neighborhood,ILEADSStreet,Longitude,Latitude
3568,63701,3,24,GRAVOIS AVE,-90.2280807,38.60282086
3569,69602,1,1,VERMONT AVE,-90.25652351,38.55617718
3570,265321,4,63,HEBERT ST,-90.20177177,38.65489079
3571,64711,5,50,DR MARTIN LUTHER KING DR,-90.27329099,38.66944255
3572,266510,5,38,WEST PINE BLVD,-90.25900407,38.64122174
3573,265321,6,55,N KINGSHIGHWAY BLVD,-90.25151609,38.67588689
3574,263210,3,24,SHENANDOAH AVE,-90.22387062,38.60804201
3575,69602,3,23,S 18TH ST / GEYER AVE,-90.21290564,38.61115147
3576,265321,2,44,MCCAUSLAND AVE,-90.30630145,38.62928523
3577,51312,1,16,MERAMEC ST,-90.24870522,38.58347241
3578,64601,2,10,BALSON AVE / ECOFF AVE,-90.30548217,38.61585903
3579,41011,6,67,W FLORISSANT AVE,-90.21467764,38.67152746
3580,41011,6,67,W FLORISSANT AVE,-90.21467764,38.67152746
3581,41011,6,67,W FLORISSANT AVE,-90.21467764,38.67152746
3582,142320,3,18,KOSCIUSKO ST,-90.21871898,38.58596615
3583,266510,3,16,MINNESOTA AVE,-90.23635975,38.5841592
3584,67701,2,41,MACKLIND AVE,-90.27664764,38.62630797
3585,265321,4,35,I 70 WESTBOUND / WALNUT ST,-90.18769278,38.62395429
3586,43023,4,63,N 13TH ST,-90.19666332,38.65455089
3587,265321,4,35,WASHINGTON AVE,-90.19396469,38.63152763
3588,265321,3,21,GRAVOIS AVE / RUSSELL BLVD,-90.21201694,38.60873012
3589,265321,3,25,CONNECTICUT ST / S GRAND BLVD,-90.2424421,38.60021176
3590,265321,2,11,HAMPTON AVE / I 44 WESTBOUND,-90.28821105,38.6189292
3591,63701,2,10,MANCHESTER AVE,-90.30080834,38.61801221
3592,265321,6,86,N BROADWAY / CALVARY AVE,-90.22837862,38.70025192
3593,65701,1,16,DEWEY AVE,-90.25030779,38.57933935
3594,265321,4,59,N GRAND BLVD / HEBERT ST,-90.21809079,38.65924782
3595,265321,5,38,PARKVIEW PL,-90.26253496,38.63805468
3596,265321,6,71,W FLORISSANT AVE,-90.2332562,38.6870609
3597,91114,3,24,CALIFORNIA AVE,-90.22726244,38.60553469
3598,69702,6,69,CATHERINE PL,-90.23110682,38.68201727
3599,64701,3,21,S 8TH ST,-90.20099879,38.61168456
3600,71040,4,60,N 18TH ST,-90.19993552,38.64352901
3601,91113,2,14,PARKER AVE,-90.2722385,38.59906808
3602,91113,5,38,MCPHERSON AVE,-90.24168852,38.63998757
3603,64701,2,10,MANCHESTER AVE,-90.29929369,38.61958304
3604,91114,3,22,GRAVOIS AVE / SHENANDOAH AVE,-90.21699279,38.60727319
3605,142320,2,41,HAMPTON AVE,-90.28744308,38.62368924
3606,250000,4,36,CLARK AVE,-90.20246336,38.62644489
3607,265321,2,41,HAMPTON AVE / OAKLAND AVE,-90.28667698,38.63061856
3608,64701,1,4,LOUGHBOROUGH AVE,-90.27705422,38.5659555
3609,71030,3,25,MICHIGAN AVE,-90.23258239,38.60814736
3610,69602,3,25,S GRAND BLVD,-90.24255395,38.59466522
3611,265321,2,14,BRANNON AVE / FYLER AVE,-90.27713607,38.60047794
3612,63701,1,2,S BROADWAY,-90.25858096,38.54641406
3613,65701,4,36,WASHINGTON AVE,-90.19792661,38.63232051
3614,182130,1,17,S BROADWAY,-90.23182232,38.57785382
3615,31111,4,62,N 8TH ST,-90.18844871,38.63975906
3616,142320,3,23,I 44 EASTBOUND / S JEFFERSON A,-90.22113578,38.61371959
3617,51212,5,55,N KINGSHIGHWAY BLVD,-90.26015354,38.66421287
3618,266999,5,55,N KINGSHIGHWAY BLVD,-90.26015354,38.66421287
3619,51230,5,46,WATERMAN BLVD,-90.3007638,38.65092749
3620,130000,1,16,VIRGINIA AVE,-90.24103152,38.57899517
3621,64701,5,47,CLARA AVE,-90.28275052,38.65257318
3622,71013,6,71,UNION BLVD,-90.24732502,38.6907991
3623,265321,3,21,UTAH ST,-90.21233958,38.59339488
3624,142320,5,50,LOTUS AVE,-90.27406067,38.67250847
3625,44015,4,59,NATURAL BRIDGE AVE,-90.21309832,38.65914507
3626,91113,3,16,S GRAND BLVD,-90.24451469,38.58530037
3627,91113,3,16,S GRAND BLVD,-90.24451469,38.58530037
3628,91113,3,16,S GRAND BLVD,-90.24451469,38.58530037
3629,91114,5,48,N SKINKER PKWY,-90.29418211,38.66474724
3630,264100,3,25,ARSENAL ST,-90.23529629,38.60157977
3631,36111,3,23,S JEFFERSON AVE,-90.22244378,38.60651464
3632,265321,6,79,N BROADWAY,-90.21851243,38.68518935
3633,64711,5,38,LACLEDE AVE,-90.25740893,38.6397686
3634,65701,1,16,DEWEY AVE,-90.24784382,38.58110081
3635,31111,5,48,GOODFELLOW BLVD,-90.28509738,38.66370668
3636,64701,5,47,KINGSBURY AVE,-90.28369708,38.65116353
3637,265321,2,9,JAMIESON AVE,-90.31016836,38.59018124
3638,41011,6,70,GOODFELLOW BLVD / I 70 EASTBOU,-90.26415482,38.70052999
3639,265321,6,75,RIVERVIEW DR,-90.20134643,38.74172561
3640,142320,1,16,S 39TH ST,-90.2537847,38.58003705
3641,31422,3,25,S GRAND BLVD / MAGNOLIA AVE,-90.2413117,38.60649746
3642,265321,6,72,W FLORISSANT AVE / RIVERVIEW B,-90.24941682,38.70682312
3643,265321,4,62,N 13TH ST / CASS AVE,-90.19404292,38.64120719
3644,142320,5,51,UNION BLVD,-90.27024389,38.66238787
3645,71013,5,38,WASHINGTON AVE,-90.26226307,38.65072927
3646,52212,5,52,UNION BLVD,-90.25948464,38.67686735
3647,265321,3,22,SALENA ST,-90.21618933,38.60451158
3648,64601,6,72,ROBIN AVE,-90.2504294,38.70072667
3649,72113,4,77,DELMAR BLVD,-90.22720278,38.63985859
3650,142320,4,59,N GRAND BLVD,-90.22049372,38.65514846
3651,265321,4,35,WASHINGTON AVE,-90.18896787,38.62972686
3652,64701,5,38,OLIVE ST,-90.2439208,38.6433425
3653,64601,2,15,S SPRING AVE,-90.24724313,38.59438437
3654,51112,3,16,OSAGE ST,-90.24175455,38.58457488
3655,71040,6,74,VERONICA AVE,-90.23910135,38.71838817
3656,71013,5,57,WHITTIER ST,-90.23577809,38.65920124
3657,151130,3,19,S JEFFERSON AVE,-90.22728075,38.58654659
3658,63701,3,24,GRAVOIS AVE,-90.2280807,38.60282086
3659,64701,4,36,N 13TH ST / CONVENTION PZ,-90.19692903,38.63345474
3660,265321,5,55,COTE BRILLIANTE AVE / N KINGSH,-90.25968805,38.66548052
3661,71013,4,59,CARR ST / N JEFFERSON AVE,-90.21286172,38.6400714
3662,71030,6,73,RIVERVIEW BLVD,-90.24058355,38.72043715
3663,69702,3,24,SHENANDOAH AVE,-90.22362786,38.60801123
3664,91113,3,16,S BROADWAY,-90.22824446,38.58351731
3665,91114,4,35,N TUCKER BLVD,-90.19717804,38.62760384
3666,91114,4,35,N TUCKER BLVD,-90.19717804,38.62760384
3667,117000,3,23,GRAVOIS AVE,-90.21501223,38.60793839
3668,142320,4,62,OFALLON ST,-90.18939032,38.63753188
3669,51111,1,17,MICHIGAN AVE,-90.24013434,38.57226891
3670,69702,1,16,GILES AVE,-90.24724019,38.58733829
3671,63701,5,38,FOREST PARK AVE,-90.24555317,38.63500396
3672,130000,2,15,S GRAND BLVD,-90.24345559,38.59683649
3673,64701,3,31,LAFAYETTE AVE / LOUISIANA AVE,-90.23451789,38.61644173
3674,65601,3,25,S GRAND BLVD,-90.24255395,38.59466522
3675,64601,4,35,N 1ST ST,-90.18299667,38.63008977
3676,103000,2,14,S KINGSHIGHWAY BLVD,-90.27135086,38.59628197
3677,263299,5,53,N KINGSHIGHWAY BLVD,-90.26322075,38.65275495
3678,182400,4,35,N 11TH ST,-90.1943741,38.63297031
3679,265321,6,70,UNION BLVD,-90.25926877,38.68233399
3680,10000,6,74,HOWELL ST,-90.23799821,38.72188121
3681,65701,6,79,HUMBOLDT AVE,-90.21498757,38.70324326
3682,69602,2,15,UTAH PL,-90.24367327,38.59731751
3683,64701,5,52,UNION BLVD,-90.26116774,38.6744599
3684,71013,2,15,POTOMAC ST,-90.24864947,38.59404691
3685,42011,1,1,VIRGINIA AVE,-90.25421083,38.55640712
3686,265321,1,1,BATES ST / I 55 SOUTHBOUND,-90.24443485,38.5635015
3687,41011,3,19,GRAVOIS AVE / POTOMAC ST,-90.24214893,38.5938378
3688,41021,3,19,GRAVOIS AVE / POTOMAC ST,-90.24214893,38.5938378
3689,41021,3,19,GRAVOIS AVE / POTOMAC ST,-90.24214893,38.5938378
3690,69702,2,13,ARSENAL ST,-90.27408942,38.60613696
3691,65701,2,15,S KINGSHIGHWAY BLVD,-90.26962218,38.60268485
3692,265321,4,62,N BROADWAY / I 70 EASTBOUND,-90.18644457,38.63785628
3693,69702,3,31,PARK AVE,-90.23427917,38.62043101
3694,266999,2,41,HAMPTON AVE,-90.28750655,38.62459826
3695,71013,5,50,GOODFELLOW BLVD / NATURAL BRID,-90.27112981,38.68597415
3696,91114,2,11,MCCUNE AVE / TAMM AVE,-90.29640823,38.61163958
3697,67601,4,65,SALISBURY ST,-90.19803347,38.66141645
3698,41013,4,36,WASHINGTON AVE,-90.20730213,38.63365415
3699,51212,3,19,MINNESOTA AVE,-90.2348135,38.59175647
3700,63701,1,1,LOUGHBOROUGH AVE,-90.26163723,38.55745413
3701,64701,3,33,S 14TH ST,-90.20478201,38.61672471
3702,71013,5,48,CHAMBERLAIN AVE,-90.27887872,38.66098213
3703,91114,3,24,VICTOR ST,-90.22860487,38.6071936
3704,69702,6,56,CLAY AVE,-90.22895896,38.66271413
3705,182999,2,12,SOUTHWEST AVE,-90.26820619,38.61296282
3706,229999,3,20,S 7TH ST / ALLEN AVE,-90.20262354,38.60714969
3707,265321,1,1,S GRAND BLVD,-90.25344746,38.56837183
3708,91113,6,74,N BROADWAY,-90.23088452,38.71190026
3709,72113,1,1,VERMONT AVE,-90.25768091,38.55517181
3710,91113,3,16,S BROADWAY,-90.22824446,38.58351731
3711,142320,2,9,JUNIATA ST,-90.29103307,38.6056934
3712,65701,2,15,GILES AVE,-90.24639478,38.58967051
3713,41013,5,38,N NEWSTEAD AVE,-90.25369359,38.64241888
3714,265321,3,20,S BROADWAY / I 55 NORTHBOUND,-90.19448592,38.61470474
3715,151130,1,16,BINGHAM AVE,-90.24411502,38.57942538
3716,142320,5,50,CLARA AVE,-90.26756395,38.68081856
3717,265321,3,19,CHEROKEE ST,-90.23169694,38.59387746
3718,265321,4,61,COLE ST,-90.20410143,38.63746566
3719,63701,3,33,LAFAYETTE AVE,-90.20930536,38.61308944
3720,265321,1,4,GRAVOIS AVE / HOLLY HILLS AVE,-90.28036997,38.57373665
3721,51312,6,55,WALTON PL,-90.25001965,38.6717621
3722,265321,1,4,CECIL PL,-90.28318237,38.57079989
3723,101000,5,50,UNION BLVD,-90.25943246,38.67853675
3724,91114,1,16,KEOKUK ST,-90.25016209,38.58716607
3725,142320,4,36,OLIVE ST,-90.19875142,38.62955201
3726,142320,1,1,ALABAMA AVE,-90.25229773,38.56176484
3727,211000,1,4,GRAVOIS AVE,-90.28374673,38.5709764
3728,142320,5,48,CLEMENS AVE,-90.27974217,38.6561235
3729,266510,2,15,S GRAND BLVD,-90.2438002,38.59546977
3730,52212,6,74,HALLS FERRY RD,-90.23903294,38.72071927
3731,241100,1,5,GUSTINE TER,-90.25631914,38.57921143
3732,142320,4,66,STRODTMAN PL,-90.20879755,38.66863252
3733,71013,1,1,FILLMORE ST,-90.24663219,38.56043713
3734,142320,1,16,GRAVOIS AVE,-90.25818625,38.58803692
3735,91114,5,54,NEWBERRY TER,-90.25515988,38.65600873
3736,265321,1,1,LOUGHBOROUGH AVE / MINNESOTA A,-90.25400977,38.55373159
3737,142320,1,16,ITASKA ST,-90.24671381,38.57295225
3738,51122,5,57,N SARAH ST,-90.23542599,38.65505138
3739,64701,4,36,ST CHARLES ST,-90.19976678,38.63194357
3740,51112,2,14,POTOMAC ST,-90.27309637,38.59732608
3741,51112,2,14,POTOMAC ST,-90.27309637,38.59732608
3742,51112,5,50,BURD AVE,-90.27389843,38.67019062
3743,91113,6,79,RIVERVIEW DR,-90.22070083,38.72791779
3744,64601,5,38,FOREST PARK AVE,-90.25300223,38.63656313
3745,41011,4,62,NEW HAVEN CT,-90.1899509,38.63970813
3746,69702,4,62,HOGAN ST,-90.20206193,38.6419885
3747,31111,3,19,ARKANSAS AVE / WINNEBAGO ST,-90.24224196,38.59013099
3748,31312,5,52,N KINGSHIGHWAY BLVD,-90.2555324,38.67189457
3749,229999,3,30,GRAVOIS AVE,-90.224048,38.6042146
3750,142320,3,18,S BROADWAY,-90.22169769,38.58947709
3751,182130,4,59,N JEFFERSON AVE,-90.21288196,38.63806968
3752,51322,2,9,WEIL AVE,-90.31645485,38.58824989
3753,43013,3,26,S COMPTON AVE / RUSSELL BLVD,-90.23293495,38.61273387
3754,265321,4,63,N 13TH ST,-90.19363085,38.64218914
3755,229999,2,40,I 64 EASTBOUND / S KINGSHIGHWA,-90.26542286,38.63110235
3756,91114,5,50,ST LOUIS AVE,-90.27130711,38.67859078
3757,31111,6,71,ARLINGTON AVE,-90.24684319,38.6926131
3758,69702,4,61,CARR ST,-90.20542566,38.63819667
3759,51322,6,66,N 20TH ST,-90.20933193,38.67134405
3760,266999,3,33,RUTGER ST,-90.20492584,38.6161292
3761,67701,1,6,GRAVOIS AVE,-90.28112351,38.57405385
3762,69702,6,74,JORDAN ST,-90.23037442,38.72612548
3763,265321,4,35,N 8TH ST,-90.1920216,38.62903748
3764,64701,4,35,N BROADWAY,-90.19012786,38.62674238
3765,41011,3,25,JUNIATA ST,-90.23858679,38.60067003
3766,250000,4,35,WASHINGTON AVE,-90.18727769,38.63022761
3767,91113,3,16,S BROADWAY,-90.22824446,38.58351731
3768,266510,4,36,N TUCKER BLVD,-90.19666567,38.6330614
3769,71013,5,78,BURD AVE,-90.27565382,38.66764305
3770,64711,5,78,RIDGE AVE,-90.28682821,38.67362805
3771,65701,5,38,WEST PINE BLVD,-90.2546942,38.63986454
3772,41021,5,51,UNION BLVD,-90.26907097,38.66370634
3773,250000,5,38,MARYLAND PLZ,-90.26145277,38.64471682
3774,69702,3,26,MILTON BLVD,-90.23093467,38.60930511
3775,250000,4,36,N TUCKER BLVD,-90.19666567,38.6330614
3776,69702,3,25,SHENANDOAH AVE,-90.23190051,38.60903823
3777,71013,5,48,HODIAMONT AVE,-90.29113754,38.66788041
3778,265321,2,12,I 44 EASTBOUND / S KINGSHIGHWA,-90.2664408,38.61838801
3779,265321,1,5,MORGANFORD RD,-90.26665041,38.58403678
3780,64701,2,10,MANCHESTER AVE,-90.29929369,38.61958304
3781,64701,4,37,CARDINAL AVE / LOCUST ST,-90.22344385,38.6361565
3782,250000,4,62,COLE ST,-90.18643318,38.63363852
3783,265321,6,69,BESSIE AVE / MARCUS AVE,-90.23909892,38.67903136
3784,43013,1,5,HOLLY HILLS AVE,-90.27123427,38.56895548
3785,41013,1,5,TAFT AVE,-90.26028355,38.58438638
3786,63701,4,67,N GRAND BLVD,-90.21615574,38.6614179
3787,182400,5,38,BARNES JEWISH HOSPITAL PLZ,-90.26478727,38.63502499
3788,64701,6,56,NATURAL BRIDGE AVE,-90.22603887,38.66490405
3789,91114,6,74,HALLS FERRY RD,-90.2320539,38.71446485
3790,41021,3,25,PENNSYLVANIA AVE,-90.23180391,38.6037768
3791,41021,3,25,PENNSYLVANIA AVE,-90.23180391,38.6037768
3792,41011,3,25,PENNSYLVANIA AVE,-90.23180391,38.6037768
3793,41011,3,25,PENNSYLVANIA AVE,-90.23180391,38.6037768
3794,41021,3,25,PENNSYLVANIA AVE,-90.23180391,38.6037768
3795,182130,1,16,LOUISIANA AVE,-90.24854662,38.57236967
3796,151110,5,55,SAINT LOUIS AVE,-90.25271696,38.67036468
3797,71013,5,38,OLIVE ST,-90.25501874,38.64860821
3798,64701,1,16,GRAVOIS AVE,-90.25635654,38.58946925
3799,71013,3,24,OREGON AVE,-90.22907823,38.605646
3800,65701,1,1,LOUGHBOROUGH AVE,-90.26110028,38.55665342
3801,265321,6,79,HALL ST,-90.22523722,38.70685118
3802,41011,4,60,CASS AVE,-90.20176103,38.64303667
3803,41011,4,60,CASS AVE,-90.20176103,38.64303667
3804,41011,4,60,CASS AVE,-90.20176103,38.64303667
3805,142320,2,7,HAMPTON AVE,-90.29424044,38.59352085
3806,142320,3,33,S TUCKER BLVD,-90.20220139,38.616828
3807,182400,2,15,FAIRVIEW AVE,-90.24450901,38.59519673
3808,250000,4,36,N TUCKER BLVD,-90.19666567,38.6330614
3809,91113,6,55,GREER AVE,-90.24758708,38.67005716
3810,91113,6,55,GREER AVE,-90.24758708,38.67005716
3811,182999,2,41,HAMPTON AVE,-90.28744308,38.62368924
3812,31111,5,48,HAMILTON AVE / PAGE BLVD,-90.28590887,38.66840916
3813,64711,5,58,W BELLE PL,-90.24083477,38.64742436
3814,250000,4,35,WASHINGTON AVE,-90.19593908,38.63128016
3815,142320,1,3,WILMINGTON AVE,-90.26335633,38.56921167
3816,64701,5,58,C D BANKS AVE,-90.23973302,38.64805622
3817,182400,6,68,FAIR AVE,-90.22627555,38.67071767
3818,115400,6,69,PENROSE ST,-90.24548517,38.68094285
3819,115400,2,8,LORAN AVE,-90.29749077,38.58259767
3820,263210,4,35,S TUCKER BLVD,-90.19849514,38.62563292
3821,115400,1,16,DUNNICA AVE,-90.25488507,38.58873026
3822,69702,6,69,CORA AVE,-90.24001224,38.6748459
3823,142320,5,53,N KINGSHIGHWAY BLVD,-90.26263951,38.65412123
3824,65701,2,9,ARTHUR AVE,-90.29510856,38.60113137
3825,67701,1,17,S BROADWAY,-90.23772854,38.5663982
3826,65701,4,59,COTE BRILLIANTE AVE,-90.22859287,38.65123539
3827,266999,4,59,ST LOUIS AVE,-90.2198489,38.65410347
3828,44021,4,36,N 18TH ST,-90.20612183,38.6309547
3829,51312,6,70,MCARTHUR AVE,-90.27120002,38.68845932
3830,115400,4,59,N JEFFERSON AVE,-90.21288196,38.63806968
3831,115400,1,1,PENNSYLVANIA AVE,-90.24225588,38.56391796
3832,51312,1,16,VIRGINIA AVE,-90.24103152,38.57899517
3833,65701,5,38,DUNCAN AVE,-90.255826,38.63618189
3834,115400,1,16,OSCEOLA ST,-90.24152433,38.57667676
3835,115100,5,38,N EUCLID AVE,-90.26230205,38.64062713
3836,65701,3,31,OHIO AVE,-90.22176982,38.61964132
3837,266999,4,59,ST LOUIS AVE,-90.2198489,38.65410347
3838,65701,2,82,LINDELL BLVD,-90.28597204,38.64612622
3839,65701,2,15,S GRAND BLVD,-90.24398077,38.59034075
3840,121000,5,38,FOREST PARK AVE,-90.25300223,38.63656313
3841,67701,5,38,LINDELL BLVD,-90.24121292,38.6389568
3842,266999,6,55,GREER AVE,-90.24743002,38.6693017
3843,115100,5,38,LINDELL BLVD,-90.25083957,38.64145452
3844,151110,1,16,LIBERTY ST,-90.24362919,38.57045057
3845,67701,6,72,ALCOTT AVE,-90.25396469,38.69151346
3846,111110,3,25,S GRAND BLVD,-90.24255395,38.59466522
3847,266999,3,31,RUTGER ST,-90.22013758,38.62021681
3848,67601,6,55,N EUCLID AVE,-90.25097421,38.67305471
3849,115100,3,31,PARK AVE,-90.22241719,38.6182287
3850,95100,4,77,N VANDEVENTER AVE,-90.23270924,38.64996527
3851,115400,3,24,GEYER AVE,-90.22535296,38.61320235
3852,65701,3,33,S 14TH ST,-90.20468091,38.61824844
3853,103000,5,52,MAFFITT AVE,-90.26173301,38.67237143
3854,65701,3,25,UTAH ST,-90.23849865,38.59699302
3855,67601,6,73,NORTH POINTE BLVD,-90.2501736,38.71140212
3856,101000,3,32,HICKORY ST,-90.21864757,38.62048234
3857,51322,5,48,BARTMER AVE,-90.28646708,38.66336595
3858,266999,6,55,GREER AVE,-90.24743002,38.6693017
3859,67701,1,3,BATES ST,-90.26281898,38.57253977
3860,266999,5,57,ST FERDINAND AVE,-90.24132962,38.65976558
3861,266999,4,62,OFALLON ST,-90.20166148,38.64069965
3862,151110,6,69,ANDERSON AVE,-90.24024323,38.68013226
3863,69603,6,68,CARTER AVE / N NEWSTEAD AVE,-90.23074194,38.67767517
3864,266999,4,59,SAINT LOUIS AVE,-90.21921357,38.6541294
3865,266999,5,50,CLARA AVE,-90.27492678,38.67053035
3866,266999,6,55,GREER AVE,-90.24743002,38.6693017
3867,266999,3,33,LASALLE ST,-90.20503864,38.61858434
3868,65701,6,79,HALL ST,-90.22190099,38.7030677
3869,73313,4,35,I 44 EASTBOUND / WASHINGTON AV,-90.18586078,38.62971307
3870,142320,5,53,N KINGSHIGHWAY BLVD,-90.26341598,38.65163501
3871,67601,4,35,N BROADWAY,-90.18893965,38.62645365
3872,67701,4,77,N GRAND BLVD,-90.23139285,38.63968705
3873,266999,4,62,MANHATTAN PL,-90.19060912,38.63921835
3874,41014,3,30,NEBRASKA AVE,-90.23072979,38.60007557
3875,41203,5,50,THEODOSIA AVE,-90.2795249,38.67296099
3876,266999,4,35,WASHINGTON AVE,-90.19560856,38.63121065
3877,112010,6,56,N NEWSTEAD AVE,-90.23768024,38.66855807
3878,111110,3,16,CHIPPEWA ST,-90.23247773,38.58656682
3879,112010,5,50,THEODOSIA AVE,-90.2750387,38.67114015
3880,266999,3,33,DILLON DR,-90.20670386,38.61869837
3881,266999,3,33,CHOUTEAU AVE,-90.20654315,38.61785222
3882,266999,4,62,HOGAN ST,-90.20206193,38.6419885
3883,117000,4,37,GRATIOT ST,-90.23582294,38.62734325
3884,266999,4,62,COCHRAN PL,-90.20161785,38.64176495
3885,265321,4,59,GAMBLE ST,-90.21683918,38.64100372
3886,266999,6,72,HARNEY AVE,-90.24978287,38.7045558
3887,71013,4,62,N BROADWAY / I 70 EASTBOUND,-90.18644457,38.63785628
3888,266999,3,19,S JEFFERSON AVE,-90.22728075,38.58654659
3889,91113,3,19,TEXAS AVE,-90.22666843,38.59191896
3890,266999,3,19,NEBRASKA AVE,-90.23359113,38.58955145
3891,130000,1,16,VIRGINIA AVE,-90.2419538,38.57875365
3892,266999,3,19,S JEFFERSON AVE,-90.22596431,38.5929745
3893,266999,4,61,OFALLON ST,-90.20258071,38.64031756
3894,69702,1,16,KINGSLAND CT,-90.25388882,38.58427426
3895,266999,3,19,S GRAND BLVD,-90.24353172,38.59077912
3896,266999,6,55,GREER AVE,-90.24743002,38.6693017
3897,266999,4,62,N 8TH ST,-90.18963073,38.63633804
3898,117000,2,12,S KINGSHIGHWAY BLVD,-90.26723166,38.61962525
3899,266999,4,62,CASS AVE,-90.18963504,38.64020979
3900,266999,3,34,MORRISON AVE,-90.20049025,38.61564838
3901,266999,4,59,N GRAND BLVD,-90.22282859,38.65364651
3902,51312,3,16,MINNESOTA AVE,-90.23624121,38.58471636
3903,43015,4,77,DELMAR BLVD,-90.22733187,38.6398836
3904,266999,4,77,DELMAR BLVD,-90.22733187,38.6398836
3905,91113,4,77,DELMAR BLVD,-90.22733187,38.6398836
3906,266999,3,25,S GRAND BLVD,-90.24255395,38.59466522
3907,266999,4,61,OFALLON ST,-90.20262129,38.6403259
3908,71013,6,68,W LEE AVE,-90.22625167,38.67128602
3909,51312,3,30,PENNSYLVANIA AVE,-90.23260074,38.59669686
3910,44015,6,56,ASHLAND AVE,-90.23659444,38.66741883
3911,266999,4,35,SPRUCE ST,-90.19764203,38.62414518
3912,266999,4,62,PRESERVATION PL,-90.19897255,38.64045936
3913,266999,3,31,HENRIETTA ST,-90.22394064,38.61579667
3914,266999,3,33,PEABODY CT,-90.20601174,38.61736486
3915,121000,5,51,DR MARTIN LUTHER KING DR,-90.26756503,38.6653207
3916,72113,4,59,N GRAND BLVD,-90.22049372,38.65514846
3917,81000,5,48,HODIAMONT AVE,-90.29238108,38.66527951
3918,266999,4,62,N 8TH ST,-90.18839072,38.63997308
3919,266999,4,62,PRESERVATION PL,-90.19897255,38.64045936
3920,142320,2,40,I 64 EASTBOUND / S KINGSHIGHWA,-90.26542286,38.63110235
3921,142320,3,30,OHIO AVE,-90.22633661,38.60153994
3922,262200,3,18,KOSCIUSKO ST,-90.21591874,38.58775523
3923,266999,6,68,W KOSSUTH AVE,-90.23146517,38.67274245
3924,182130,3,25,CONNECTICUT ST / S GRAND BLVD,-90.2424421,38.60021176
3925,92000,4,36,OLIVE ST,-90.20771115,38.63198565
3926,65701,6,76,EMMA AVE / MIMIKA AVE,-90.25600103,38.70666405
3927,266999,3,19,S JEFFERSON AVE,-90.22728075,38.58654659
3928,266999,2,39,MANCHESTER AVE,-90.25110908,38.62801107
3929,122000,2,7,HAMPTON VILLAGE PLZ,-90.29231611,38.59204563
3930,266999,3,19,S JEFFERSON AVE,-90.22728075,38.58654659
3931,266999,4,35,WASHINGTON AVE,-90.19448511,38.63098255
3932,43016,5,57,N NEWSTEAD AVE / SAINT LOUIS A,-90.24042405,38.66420919
3933,43026,5,57,N NEWSTEAD AVE / SAINT LOUIS A,-90.24042405,38.66420919
3934,266999,4,59,BRANTNER PL,-90.22397309,38.64521927
3935,51312,5,38,WESTMINSTER PL,-90.24026065,38.64021232
3936,83000,6,74,ORCHID AVE / RIVERVIEW BLVD,-90.24063285,38.72017915
3937,142320,5,56,KENNERLY AVE,-90.24743968,38.66515541
3938,266999,5,50,COTE BRILLIANTE AVE,-90.27370239,38.67137921
3939,266999,4,37,S GRAND BLVD,-90.2312948,38.63172092
3940,266999,4,77,FRANKLIN AVE,-90.22528789,38.64044173
3941,266999,3,25,S GRAND BLVD,-90.24255395,38.59466522
3942,121000,2,13,SOUTHWEST AVE,-90.27933462,38.61053497
3943,112020,6,74,RIVERVIEW BLVD,-90.23936639,38.72300184
3944,69702,5,48,CHAMBERLAIN AVE,-90.28016633,38.66170948
3945,266999,4,36,CHOUTEAU AVE,-90.2073017,38.62024307
3946,266999,4,59,GLASGOW AVE,-90.21759125,38.6435867
3947,41201,5,50,SELBER CT,-90.272713,38.6838629
3948,41201,5,50,SELBER CT,-90.272713,38.6838629
3949,41201,5,50,SELBER CT,-90.272713,38.6838629
3950,115400,4,77,FINNEY AVE,-90.23049086,38.64504225
3951,266999,5,51,N KINGSHIGHWAY BLVD,-90.26380568,38.65196806
3952,67601,4,35,N 11TH ST,-90.1943741,38.63297031
3953,65701,5,51,CATES AVE,-90.26818431,38.65530486
3954,67601,3,16,MERAMEC ST,-90.23236172,38.57974289
3955,67701,1,5,MORGANFORD RD,-90.26492822,38.58894857
3956,72113,2,12,S KINGSHIGHWAY BLVD,-90.26723166,38.61962525
3957,112010,6,68,W FLORISSANT AVE,-90.22001109,38.67477501
3958,266999,3,33,SAINT ANGE AVE,-90.20574419,38.61808636
3959,103000,2,14,S KINGSHIGHWAY BLVD,-90.27353887,38.59179936
3960,263299,3,24,OREGON AVE,-90.2291463,38.60531939
3961,266999,2,15,CHIPPEWA ST,-90.26687085,38.59116294
3962,266999,3,33,CASTLE LN,-90.20639996,38.61949392
3963,103000,4,37,DELMAR BLVD,-90.22320849,38.63873162
3964,266999,3,33,GRATTAN ST,-90.2080221,38.61867146
3965,41201,6,74,HARLAN AVE,-90.23237577,38.72204147
3966,10000,6,74,HARLAN AVE,-90.23237577,38.72204147
3967,10000,6,74,HARLAN AVE,-90.23237577,38.72204147
3968,266999,3,31,HENRIETTA ST,-90.22394064,38.61579667
3969,266999,3,31,S JEFFERSON AVE,-90.2213696,38.6150684
3970,64701,1,4,BOULEVARD HEIGHTS CT,-90.27065285,38.55974744
